CF_ID,Jurisdiction,Product,InflowOutflow,Amount(USDk),TimeBucket,LCR_Weight,NSFR_Weight,Date
CF0268,BM,RetailDeposit,Inflow,82603.49,>1y,0.0,0.0049415291015940666,2022-02-03
CF0269,KY,CommitmentDraw,Inflow,111464.94,181-365d,0.25,0.026293280725365298,2022-04-26
CF0270,BM,SecurityMaturity,Inflow,215686.69,<2d,1.0,0.40609112968644223,2020-08-28
CF0271,GU,LoanRepayment,Inflow,99689.21,2-7d,1.0,0.04817361326376868,2023-08-01
CF0272,BM,SecurityMaturity,Outflow,-121328.71,<2d,1.0,0.886388144799622,2024-03-20
CF0273,JE,LoanRepayment,Outflow,-16909.67,91-180d,0.5,0.8671552200744357,2020-05-06
CF0274,KY,LoanRepayment,Inflow,191554.32,91-180d,0.5,0.6658941637327528,2021-05-22
CF0275,BM,CommitmentDraw,Outflow,-260473.22,2-7d,1.0,0.45408610079810896,2024-06-07
CF0276,KY,SecurityMaturity,Outflow,-90237.24,8-30d,1.0,0.8276407530491559,2021-10-12
CF0277,KY,CommitmentDraw,Inflow,75248.7,181-365d,0.25,0.0671383131090626,2022-09-09
CF0278,KY,LoanRepayment,Inflow,245217.1,181-365d,0.25,0.9655497815866707,2024-06-17
CF0279,BM,CorporateDeposit,Outflow,-281874.21,<2d,1.0,0.18286024148438218,2024-01-11
CF0280,BM,DerivativesCF,Outflow,-120681.89,8-30d,1.0,0.338299879140863,2019-08-25
CF0281,BM,LoanRepayment,Inflow,12037.93,31-90d,0.5,0.3319928035899683,2021-03-11
CF0282,KY,CorporateDeposit,Inflow,149763.72,91-180d,0.5,0.9775702846694956,2020-02-29
CF0283,KY,DerivativesCF,Outflow,-281233.66,2-7d,1.0,0.4397232059367231,2022-10-17
CF0284,JE,SecurityMaturity,Inflow,97657.59,181-365d,0.25,0.041389283409532074,2023-01-07
CF0285,JE,DerivativesCF,Inflow,349777.19,181-365d,0.25,0.16490025727364266,2022-12-25
CF0286,JE,LoanRepayment,Outflow,-70903.71,91-180d,0.5,0.2176485512737787,2019-08-27
CF0287,JE,CorporateDeposit,Inflow,35906.48,91-180d,0.5,0.38368626446374143,2022-06-18
CF0288,KY,RetailDeposit,Inflow,310882.33,<2d,1.0,0.5190421572671561,2024-01-13
CF0289,BM,SecurityMaturity,Inflow,66265.67,<2d,1.0,0.6330812077338042,2023-03-13
CF0290,BM,DerivativesCF,Outflow,-35313.85,2-7d,1.0,0.09894497320481022,2019-10-25
CF0291,JE,SecurityMaturity,Outflow,-213433.55,2-7d,1.0,0.8096964662133359,2020-04-13
CF0292,KY,SecurityMaturity,Outflow,-89071.41,31-90d,0.5,0.8040147620756726,2024-03-10
CF0293,BM,LoanRepayment,Outflow,-84187.12,91-180d,0.5,0.9752349681371789,2019-09-24
CF0294,BM,DerivativesCF,Outflow,-400411.93,181-365d,0.25,0.6603428924564385,2023-07-14
CF0295,KY,CommitmentDraw,Inflow,409.73,2-7d,1.0,0.2967838557066824,2022-06-23
CF0296,BM,CorporateDeposit,Inflow,13926.43,181-365d,0.25,0.8845754977382608,2020-08-09
CF0297,BM,CorporateDeposit,Inflow,64395.83,8-30d,1.0,0.6483744133882168,2023-12-26
CF0298,KY,RetailDeposit,Inflow,183161.67,2-7d,1.0,0.07927068590416175,2023-11-03
CF0299,BM,LoanRepayment,Inflow,117472.21,<2d,1.0,0.9859385381925961,2021-10-27
CF0300,KY,RetailDeposit,Outflow,-30520.87,31-90d,0.5,0.6861727136673476,2020-09-23
CF0301,GU,RetailDeposit,Outflow,-149543.35,8-30d,1.0,0.515517279178008,2023-04-26
CF0302,KY,LoanRepayment,Outflow,-211885.46,91-180d,0.5,0.35880997229662726,2022-06-07
CF0303,JE,CorporateDeposit,Outflow,-122121.62,>1y,0.0,0.17585471621720328,2023-05-08
CF0304,BM,DerivativesCF,Outflow,-74596.77,31-90d,0.5,0.30209632263441555,2020-03-31
CF0305,KY,CorporateDeposit,Inflow,75744.56,2-7d,1.0,0.25620626366203336,2023-11-03
CF0306,BM,CorporateDeposit,Inflow,431313.73,31-90d,0.5,0.5442558246090933,2019-12-04
CF0307,BM,CommitmentDraw,Inflow,226073.15,8-30d,1.0,0.30550557326534566,2023-04-06
CF0308,BM,LoanRepayment,Inflow,44265.22,2-7d,1.0,0.1889415005311944,2020-07-31
CF0309,BM,CorporateDeposit,Outflow,-295775.96,2-7d,1.0,0.7539271828317606,2021-04-22
CF0310,GU,SecurityMaturity,Inflow,201520.16,8-30d,1.0,0.29302879266701454,2020-01-22
CF0311,GU,LoanRepayment,Outflow,-145070.37,91-180d,0.5,0.5261618508092711,2022-01-17
CF0312,KY,SecurityMaturity,Inflow,217504.89,2-7d,1.0,0.8665876618845146,2023-05-23
CF0313,BM,RetailDeposit,Inflow,334451.86,2-7d,1.0,0.4415066004105771,2022-02-21
CF0314,BM,CommitmentDraw,Outflow,-58903.38,181-365d,0.25,0.8551156834056172,2022-09-02
CF0315,BM,DerivativesCF,Inflow,165923.69,>1y,0.0,0.5731609993847642,2024-04-01
CF0316,GU,CorporateDeposit,Inflow,465709.29,8-30d,1.0,0.5466125020347983,2021-01-22
CF0317,BM,CommitmentDraw,Outflow,-289809.8,8-30d,1.0,0.25172492189342976,2021-06-18
CF0318,KY,CorporateDeposit,Inflow,109757.65,2-7d,1.0,0.3206364820761689,2022-06-13
CF0319,BM,SecurityMaturity,Inflow,258950.36,181-365d,0.25,0.4583787365602676,2020-04-20
CF0320,KY,CommitmentDraw,Outflow,-89635.12,2-7d,1.0,0.6213127348556934,2020-04-18
CF0321,BM,SecurityMaturity,Outflow,-71222.75,31-90d,0.5,0.8049864620480142,2019-08-01
CF0322,BM,CommitmentDraw,Outflow,-71738.4,>1y,0.0,0.3519246207734883,2022-06-22
CF0323,KY,SecurityMaturity,Inflow,18261.85,>1y,0.0,0.962526480957932,2020-06-09
CF0324,BM,DerivativesCF,Outflow,-548698.22,2-7d,1.0,0.3839983406927583,2024-02-28
CF0325,BM,CorporateDeposit,Inflow,55923.35,8-30d,1.0,0.10300927203470167,2019-11-12
CF0326,BM,CorporateDeposit,Inflow,187580.93,181-365d,0.25,0.3960804461470272,2020-04-05
CF0327,JE,CommitmentDraw,Outflow,-28324.31,2-7d,1.0,0.7750119895635483,2024-01-13
CF0328,JE,LoanRepayment,Outflow,-324068.46,31-90d,0.5,0.5425681847295557,2019-09-26
CF0329,BM,LoanRepayment,Inflow,591433.89,<2d,1.0,0.5617114917557968,2023-05-22
CF0330,BM,SecurityMaturity,Outflow,-3662.63,>1y,0.0,0.9088594463266265,2020-04-22
CF0331,JE,CorporateDeposit,Inflow,150350.94,<2d,1.0,0.9090766124205193,2019-10-24
CF0332,GU,LoanRepayment,Outflow,-99698.37,8-30d,1.0,0.6763087453897055,2022-01-04
CF0333,JE,SecurityMaturity,Outflow,-21237.95,31-90d,0.5,0.9409829796763979,2019-09-22
CF0334,KY,CommitmentDraw,Inflow,316303.42,181-365d,0.25,0.9268892073895841,2020-09-16
CF0335,BM,SecurityMaturity,Outflow,-30074.79,31-90d,0.5,0.786018975225935,2023-12-30
CF0336,JE,DerivativesCF,Outflow,-8218.96,2-7d,1.0,0.8589993917369876,2021-03-15
CF0337,KY,DerivativesCF,Inflow,18490.28,91-180d,0.5,0.9860042466505748,2024-04-28
CF0338,GU,LoanRepayment,Inflow,46278.09,>1y,0.0,0.890594930677066,2023-02-08
CF0339,BM,DerivativesCF,Inflow,148428.75,91-180d,0.5,0.5999688852644777,2021-05-30
CF0340,JE,CorporateDeposit,Outflow,-89778.1,181-365d,0.25,0.5184946409903302,2020-07-19
CF0341,KY,CorporateDeposit,Inflow,209395.09,2-7d,1.0,0.3515911183334748,2020-10-20
CF0342,KY,LoanRepayment,Inflow,56950.25,>1y,0.0,0.4189396537623533,2021-12-16
CF0343,KY,CorporateDeposit,Outflow,-152606.18,181-365d,0.25,0.9206530990872872,2020-03-28
CF0344,KY,SecurityMaturity,Outflow,-227813.52,181-365d,0.25,0.36736054960476205,2022-12-26
CF0345,BM,RetailDeposit,Outflow,-259753.74,>1y,0.0,0.0009144582119883227,2023-08-11
CF0346,BM,SecurityMaturity,Inflow,215503.69,181-365d,0.25,0.056006129391727666,2023-08-19
CF0347,BM,DerivativesCF,Outflow,-143625.5,2-7d,1.0,0.6688653804441543,2019-08-01
CF0348,BM,LoanRepayment,Outflow,-334890.23,181-365d,0.25,0.49004621192183395,2020-03-03
CF0349,GU,CommitmentDraw,Outflow,-16376.55,31-90d,0.5,0.8371068424240677,2022-12-28
CF0350,JE,DerivativesCF,Inflow,144107.95,>1y,0.0,0.3500108168992676,2021-04-29
CF0351,KY,RetailDeposit,Inflow,435074.21,181-365d,0.25,0.7014058913428307,2023-04-28
CF0352,BM,RetailDeposit,Outflow,-304087.13,91-180d,0.5,0.9390065389237444,2021-05-13
CF0353,GU,SecurityMaturity,Outflow,-138485.22,181-365d,0.25,0.41235424070224547,2024-04-01
CF0354,KY,DerivativesCF,Outflow,-93391.44,181-365d,0.25,0.8436318617378775,2020-01-10
CF0355,BM,DerivativesCF,Inflow,179887.86,181-365d,0.25,0.028638716933842123,2023-01-09
CF0356,BM,SecurityMaturity,Outflow,-258932.17,8-30d,1.0,0.7155600467331743,2020-10-22
CF0357,KY,DerivativesCF,Inflow,28940.14,>1y,0.0,0.9916562980231349,2020-06-16
CF0358,KY,RetailDeposit,Outflow,-535403.9,2-7d,1.0,0.45086147241692054,2022-05-12
CF0359,JE,DerivativesCF,Outflow,-231157.06,2-7d,1.0,0.6337020714069076,2020-05-26
CF0360,BM,CommitmentDraw,Outflow,-183369.92,31-90d,0.5,0.940286152840708,2023-06-17
CF0361,KY,CommitmentDraw,Outflow,-138649.19,31-90d,0.5,0.48730036761433926,2021-09-20
CF0362,GU,RetailDeposit,Outflow,-210409.52,>1y,0.0,0.9763265314651232,2023-02-14
CF0363,KY,CommitmentDraw,Inflow,54043.8,31-90d,0.5,0.5886915770935905,2024-06-05
CF0364,BM,LoanRepayment,Outflow,-399037.14,8-30d,1.0,0.36808924017525146,2020-11-05
CF0365,KY,CorporateDeposit,Inflow,167460.71,181-365d,0.25,0.6715999562161957,2022-09-22
CF0366,BM,DerivativesCF,Inflow,227847.05,181-365d,0.25,0.7152833302399738,2022-05-07
CF0367,BM,CorporateDeposit,Inflow,282673.37,91-180d,0.5,0.7019995826409021,2023-04-19
CF0368,BM,DerivativesCF,Inflow,181542.1,8-30d,1.0,0.10943159987058804,2021-06-08
CF0369,KY,RetailDeposit,Outflow,-212784.78,91-180d,0.5,0.11079549453660364,2020-09-12
CF0370,GU,DerivativesCF,Inflow,309453.14,91-180d,0.5,0.9518098923864491,2022-05-07
CF0371,BM,RetailDeposit,Inflow,128784.54,>1y,0.0,0.7833921965925494,2023-12-26
CF0372,KY,LoanRepayment,Outflow,-284322.62,<2d,1.0,0.34555354902208035,2021-02-26
CF0373,BM,CorporateDeposit,Inflow,54041.13,181-365d,0.25,0.821454463784276,2020-07-20
CF0374,BM,SecurityMaturity,Inflow,30163.67,31-90d,0.5,0.8630361589419488,2021-08-18
CF0375,KY,LoanRepayment,Outflow,-160993.46,<2d,1.0,0.180269962719522,2021-05-14
CF0376,KY,LoanRepayment,Inflow,43047.53,181-365d,0.25,0.7574825739885649,2020-02-11
CF0377,BM,SecurityMaturity,Inflow,169835.01,>1y,0.0,0.29032853341169507,2023-09-29
CF0378,BM,CorporateDeposit,Inflow,328974.83,>1y,0.0,0.20336970739570415,2023-07-11
CF0379,GU,CommitmentDraw,Inflow,56451.79,31-90d,0.5,0.5952041415339259,2020-07-06
CF0380,JE,SecurityMaturity,Inflow,97781.13,31-90d,0.5,0.9297575931696452,2023-04-22
CF0381,KY,CorporateDeposit,Inflow,59126.01,>1y,0.0,0.5506652694024458,2020-02-24
CF0382,KY,RetailDeposit,Outflow,-370241.07,<2d,1.0,0.15682579694319299,2020-08-30
CF0383,BM,LoanRepayment,Inflow,399272.36,91-180d,0.5,0.32449250298348087,2023-03-11
CF0384,JE,CommitmentDraw,Outflow,-157570.86,91-180d,0.5,0.6409696601273998,2023-02-24
CF0385,GU,SecurityMaturity,Inflow,57925.12,<2d,1.0,0.8789055200187433,2021-04-20
CF0386,BM,SecurityMaturity,Inflow,352109.35,31-90d,0.5,0.24143513381403636,2021-08-16
CF0387,GU,CorporateDeposit,Outflow,-110370.28,181-365d,0.25,0.9520163645848099,2023-11-03
CF0388,BM,RetailDeposit,Inflow,337727.59,91-180d,0.5,0.9916328893282718,2024-02-17
CF0389,KY,CommitmentDraw,Outflow,-7299.12,>1y,0.0,0.6832764842093807,2021-11-06
CF0390,KY,DerivativesCF,Inflow,133277.61,8-30d,1.0,0.84757671619466,2023-12-26
CF0391,JE,CorporateDeposit,Outflow,-83458.19,181-365d,0.25,0.4057624897144426,2023-11-29
CF0392,BM,SecurityMaturity,Inflow,196155.74,<2d,1.0,0.12206525909640131,2022-07-01
CF0393,KY,LoanRepayment,Outflow,-211014.35,91-180d,0.5,0.42865667222713766,2022-04-29
CF0394,BM,CorporateDeposit,Outflow,-106165.15,<2d,1.0,0.20274906210299792,2020-08-25
CF0395,BM,RetailDeposit,Inflow,233286.11,2-7d,1.0,0.9510148762606339,2021-10-02
CF0396,BM,RetailDeposit,Inflow,214463.98,91-180d,0.5,0.8384623728662779,2022-10-08
CF0397,KY,CorporateDeposit,Inflow,327120.03,2-7d,1.0,0.05962634166478986,2021-09-23
CF0398,BM,DerivativesCF,Outflow,-304446.06,>1y,0.0,0.8622655019295608,2021-05-28
CF0399,GU,DerivativesCF,Inflow,343671.22,<2d,1.0,0.5662874653543509,2022-09-19
CF0400,GU,RetailDeposit,Inflow,404047.23,91-180d,0.5,0.5904478152314928,2022-03-05
CF0401,BM,LoanRepayment,Inflow,8562.57,2-7d,1.0,0.3256967933296099,2023-11-05
CF0402,BM,SecurityMaturity,Outflow,-443594.02,31-90d,0.5,0.13727865427852826,2023-07-24
CF0403,BM,DerivativesCF,Outflow,-196741.24,31-90d,0.5,0.2197046158893482,2023-12-03
CF0404,KY,CorporateDeposit,Outflow,-141094.75,<2d,1.0,0.19430857360442855,2023-12-15
CF0405,BM,RetailDeposit,Outflow,-436181.15,<2d,1.0,0.5570723248011903,2021-12-02
CF0406,KY,CorporateDeposit,Inflow,490390.17,91-180d,0.5,0.7913036457749801,2020-04-01
CF0407,BM,SecurityMaturity,Inflow,119640.42,8-30d,1.0,0.8456634431162598,2019-08-20
CF0408,BM,CorporateDeposit,Inflow,188414.06,181-365d,0.25,0.2794940996069555,2021-06-14
CF0409,BM,CorporateDeposit,Inflow,239388.2,181-365d,0.25,0.8356973375829223,2020-10-13
CF0410,JE,CorporateDeposit,Inflow,98758.53,31-90d,0.5,0.971349377107199,2024-04-30
CF0411,KY,DerivativesCF,Outflow,-177028.04,>1y,0.0,0.45191976072575746,2019-07-10
CF0412,BM,DerivativesCF,Outflow,-160094.66,>1y,0.0,0.7679361116534971,2022-10-01
CF0413,BM,LoanRepayment,Outflow,-129988.8,<2d,1.0,0.4904858659392106,2022-04-28
CF0414,BM,CommitmentDraw,Outflow,-121876.33,91-180d,0.5,0.2714196379378082,2023-03-05
CF0415,BM,SecurityMaturity,Inflow,80166.0,>1y,0.0,0.188420401314206,2021-09-20
CF0416,JE,CorporateDeposit,Outflow,-206414.48,2-7d,1.0,0.039961687279471136,2024-04-17
CF0417,KY,LoanRepayment,Inflow,394620.91,181-365d,0.25,0.8642650864481187,2024-03-23
CF0418,KY,DerivativesCF,Outflow,-37300.1,181-365d,0.25,0.9339244778113892,2024-06-16
CF0419,KY,CorporateDeposit,Outflow,-177864.41,31-90d,0.5,0.854263578250786,2020-08-18
CF0420,GU,LoanRepayment,Outflow,-259297.03,181-365d,0.25,0.5287311324510532,2023-03-20
CF0421,JE,LoanRepayment,Inflow,29781.38,2-7d,1.0,0.43028769774412023,2024-05-06
CF0422,JE,CommitmentDraw,Outflow,-30334.69,<2d,1.0,0.3784655111695473,2023-06-13
CF0423,BM,RetailDeposit,Outflow,-174181.64,31-90d,0.5,0.515123694799944,2024-04-18
CF0424,GU,DerivativesCF,Inflow,68374.42,8-30d,1.0,0.8137716910979998,2022-12-21
CF0425,JE,SecurityMaturity,Inflow,386545.72,31-90d,0.5,0.7583701773992433,2023-02-16
CF0426,GU,LoanRepayment,Outflow,-206716.65,<2d,1.0,0.9702912764634587,2020-10-06
CF0427,GU,LoanRepayment,Outflow,-146860.17,<2d,1.0,0.9007262322535317,2023-12-08
CF0428,BM,CorporateDeposit,Outflow,-306103.39,2-7d,1.0,0.226760740895669,2024-05-01
CF0429,BM,CorporateDeposit,Inflow,392501.95,91-180d,0.5,0.6891261454181276,2024-03-10
CF0430,GU,DerivativesCF,Outflow,-278752.03,>1y,0.0,0.8300998905425292,2019-10-26
CF0431,GU,LoanRepayment,Outflow,-73619.7,>1y,0.0,0.5857165231587164,2024-06-30
CF0432,BM,CommitmentDraw,Outflow,-701.64,31-90d,0.5,0.9835676573717668,2019-10-10
CF0433,BM,CommitmentDraw,Inflow,249536.27,2-7d,1.0,0.0514136855686923,2020-09-06
CF0434,BM,CorporateDeposit,Inflow,123922.28,31-90d,0.5,0.5278892746732387,2023-03-04
CF0435,BM,SecurityMaturity,Inflow,60220.45,91-180d,0.5,0.011870164427575047,2023-03-27
CF0436,JE,LoanRepayment,Inflow,51167.08,181-365d,0.25,0.8857148234155409,2021-10-20
CF0437,BM,DerivativesCF,Inflow,45078.82,8-30d,1.0,0.40053917139831163,2023-12-06
CF0438,BM,DerivativesCF,Inflow,28947.76,91-180d,0.5,0.07960116151173202,2024-05-22
CF0439,BM,DerivativesCF,Outflow,-256761.68,181-365d,0.25,0.8133852923088742,2022-10-28
CF0440,BM,CommitmentDraw,Inflow,96670.07,<2d,1.0,0.09122563433579867,2022-05-20
CF0441,BM,RetailDeposit,Outflow,-424803.28,31-90d,0.5,0.026112313934142817,2020-07-01
CF0442,KY,CorporateDeposit,Outflow,-341327.61,8-30d,1.0,0.9381411857997902,2020-11-11
CF0443,BM,LoanRepayment,Outflow,-161290.4,<2d,1.0,0.2995509591655624,2024-06-19
CF0444,GU,CorporateDeposit,Outflow,-302775.37,>1y,0.0,0.6794439250600595,2021-04-05
CF0445,GU,LoanRepayment,Outflow,-188242.92,8-30d,1.0,0.39683872914956253,2019-08-20
CF0446,BM,CommitmentDraw,Inflow,153591.48,>1y,0.0,0.7024501410774852,2020-09-16
CF0447,KY,LoanRepayment,Inflow,14680.81,181-365d,0.25,0.8807172694934184,2022-04-27
CF0448,KY,CommitmentDraw,Outflow,-156158.7,>1y,0.0,0.614231675090582,2023-08-05
CF0449,BM,RetailDeposit,Outflow,-655.17,<2d,1.0,0.3450327840912607,2020-03-21
CF0450,JE,RetailDeposit,Outflow,-56061.11,181-365d,0.25,0.7220647286096065,2023-09-17
CF0451,BM,RetailDeposit,Outflow,-80129.83,2-7d,1.0,0.8580413752238851,2022-05-24
CF0452,BM,DerivativesCF,Outflow,-361647.21,8-30d,1.0,0.32723210564335004,2021-06-05
CF0453,BM,CommitmentDraw,Outflow,-79660.82,91-180d,0.5,0.506790285549198,2024-05-29
CF0454,KY,SecurityMaturity,Outflow,-293629.22,>1y,0.0,0.9199581816606681,2020-03-15
CF0455,BM,LoanRepayment,Outflow,-176813.52,8-30d,1.0,0.14485524023342555,2023-10-29
CF0456,KY,CorporateDeposit,Outflow,-281435.41,181-365d,0.25,0.7341015933016816,2022-04-24
CF0457,JE,SecurityMaturity,Outflow,-210746.1,>1y,0.0,0.7052462426541032,2020-12-10
CF0458,GU,LoanRepayment,Outflow,-78486.88,8-30d,1.0,0.3839748189326505,2022-04-01
CF0459,GU,CommitmentDraw,Inflow,115572.78,<2d,1.0,0.20687742229815897,2023-08-09
CF0460,BM,CommitmentDraw,Outflow,-37826.69,181-365d,0.25,0.18596849355753065,2021-08-10
CF0461,JE,CorporateDeposit,Inflow,143344.49,181-365d,0.25,0.9622623528613592,2020-05-21
CF0462,KY,LoanRepayment,Inflow,75864.62,91-180d,0.5,0.6256320649929771,2022-02-11
CF0463,GU,CommitmentDraw,Inflow,407455.11,91-180d,0.5,0.28100103335806004,2021-05-15
CF0464,KY,SecurityMaturity,Outflow,-221349.98,>1y,0.0,0.09141448751275971,2020-02-06
CF0465,BM,RetailDeposit,Outflow,-57690.32,2-7d,1.0,0.6747996792959564,2023-01-21
CF0466,JE,DerivativesCF,Inflow,496299.94,>1y,0.0,0.4992386663781948,2021-10-09
CF0467,GU,CorporateDeposit,Outflow,-423850.47,<2d,1.0,0.7338887827690272,2022-05-07
CF0468,KY,CorporateDeposit,Outflow,-219632.86,>1y,0.0,0.569963458026344,2022-11-26
CF0469,BM,LoanRepayment,Inflow,293957.88,31-90d,0.5,0.35170304421128884,2024-01-01
CF0470,BM,CorporateDeposit,Inflow,49191.73,8-30d,1.0,0.8278837715456474,2020-06-12
CF0471,GU,SecurityMaturity,Inflow,132514.43,181-365d,0.25,0.28496901152230103,2023-11-08
CF0472,JE,SecurityMaturity,Outflow,-95048.08,181-365d,0.25,0.7765693632129519,2022-11-03
CF0473,BM,LoanRepayment,Inflow,128701.62,8-30d,1.0,0.2558561606102945,2022-06-17
CF0474,BM,RetailDeposit,Inflow,86930.64,91-180d,0.5,0.8819616446074745,2021-05-11
CF0475,BM,CommitmentDraw,Inflow,518624.79,<2d,1.0,0.5288207659122616,2021-01-13
CF0476,JE,CommitmentDraw,Inflow,46149.7,<2d,1.0,0.39054446544739063,2021-03-25
CF0477,BM,CorporateDeposit,Outflow,-194843.29,8-30d,1.0,0.9350793232700029,2022-09-24
CF0478,JE,LoanRepayment,Outflow,-29557.4,31-90d,0.5,0.7067771378040312,2023-09-28
CF0479,KY,CorporateDeposit,Outflow,-70317.38,>1y,0.0,0.8705345169268643,2021-03-03
CF0480,BM,CommitmentDraw,Inflow,401721.44,8-30d,1.0,0.9250625218148837,2023-12-23
CF0481,JE,DerivativesCF,Inflow,8818.09,<2d,1.0,0.5224676655254687,2024-05-11
CF0482,KY,CorporateDeposit,Outflow,-289276.58,91-180d,0.5,0.04427094771682827,2023-01-13
CF0483,BM,DerivativesCF,Outflow,-67104.57,8-30d,1.0,0.37413132706667773,2023-11-05
CF0484,KY,CommitmentDraw,Outflow,-266944.9,8-30d,1.0,0.47385908958712686,2022-10-31
CF0485,BM,CorporateDeposit,Outflow,-160511.2,31-90d,0.5,0.8110308298506228,2022-02-25
CF0486,KY,RetailDeposit,Outflow,-91168.59,<2d,1.0,0.09578264101915934,2021-09-27
CF0487,GU,RetailDeposit,Inflow,175175.66,<2d,1.0,0.25024744014024525,2023-07-24
CF0488,BM,LoanRepayment,Outflow,-353016.72,2-7d,1.0,0.9209649828820294,2022-09-08
CF0489,KY,RetailDeposit,Inflow,88772.71,2-7d,1.0,0.26662389169738065,2023-06-11
CF0490,KY,SecurityMaturity,Inflow,90704.98,8-30d,1.0,0.5474246167095607,2022-02-19
CF0491,JE,DerivativesCF,Outflow,-151745.79,2-7d,1.0,0.9054416637783462,2024-05-04
CF0492,BM,RetailDeposit,Outflow,-71421.75,91-180d,0.5,0.8015746267098446,2021-09-27
CF0493,BM,RetailDeposit,Outflow,-316942.01,8-30d,1.0,0.12409994279687375,2023-12-16
CF0494,BM,SecurityMaturity,Outflow,-57442.61,31-90d,0.5,0.286265047211968,2021-01-20
CF0495,BM,DerivativesCF,Inflow,47891.85,<2d,1.0,0.9402656656363833,2022-12-29
CF0496,BM,RetailDeposit,Inflow,508480.06,91-180d,0.5,0.29782669054237754,2021-12-31
CF0497,KY,CorporateDeposit,Inflow,32116.72,2-7d,1.0,0.4738667877367525,2020-04-06
CF0498,KY,SecurityMaturity,Outflow,-184916.15,>1y,0.0,0.5185333990687149,2021-01-11
CF0499,JE,RetailDeposit,Inflow,147891.16,181-365d,0.25,0.9831776897247378,2020-03-25
CF0500,GU,DerivativesCF,Inflow,222350.06,>1y,0.0,0.8273149615773555,2023-07-31
CF0501,KY,CommitmentDraw,Outflow,-329462.91,>1y,0.0,0.5890013725577944,2020-10-16
CF0502,KY,RetailDeposit,Outflow,-22250.69,8-30d,1.0,0.9977644380669302,2023-09-25
CF0503,BM,SecurityMaturity,Outflow,-155609.71,>1y,0.0,0.06496899539400092,2022-11-25
CF0504,BM,SecurityMaturity,Inflow,223932.97,31-90d,0.5,0.8800934139693709,2019-10-22
CF0505,BM,SecurityMaturity,Inflow,142871.0,31-90d,0.5,0.5409955436815314,2021-05-21
CF0506,BM,CorporateDeposit,Outflow,-172691.45,>1y,0.0,0.07242896600822424,2022-08-23
CF0507,KY,LoanRepayment,Inflow,171090.69,<2d,1.0,0.07430337468684056,2024-03-04
CF0508,KY,CommitmentDraw,Inflow,399696.15,181-365d,0.25,0.5551246615537379,2019-08-21
CF0509,BM,DerivativesCF,Inflow,303057.56,8-30d,1.0,0.9430301946314873,2021-03-30
CF0510,BM,SecurityMaturity,Outflow,-64480.08,91-180d,0.5,0.2356053636829163,2019-07-20
CF0511,GU,DerivativesCF,Outflow,-26831.8,<2d,1.0,0.6393902078558477,2019-07-17
CF0512,KY,RetailDeposit,Inflow,377194.8,2-7d,1.0,0.502724090512989,2024-06-14
CF0513,KY,CommitmentDraw,Inflow,94766.22,2-7d,1.0,0.06923358491058784,2022-08-15
CF0514,GU,LoanRepayment,Outflow,-118894.76,>1y,0.0,0.41281645335403483,2023-02-28
CF0515,KY,CorporateDeposit,Outflow,-270413.2,91-180d,0.5,0.6918595328147438,2022-09-09
CF0516,BM,RetailDeposit,Inflow,73000.19,181-365d,0.25,0.36888985413234077,2023-02-12
CF0517,JE,CommitmentDraw,Outflow,-146958.31,2-7d,1.0,0.7980050494195025,2019-08-17
CF0518,KY,SecurityMaturity,Outflow,-205805.76,181-365d,0.25,0.7894563201750887,2022-08-10
CF0519,KY,DerivativesCF,Inflow,35820.63,>1y,0.0,0.2104651377097444,2020-03-22
CF0520,GU,DerivativesCF,Inflow,191723.88,<2d,1.0,0.06088884127225602,2020-01-22
CF0521,KY,LoanRepayment,Outflow,-357148.72,>1y,0.0,0.9028309007368782,2023-06-16
CF0522,GU,DerivativesCF,Inflow,443010.37,91-180d,0.5,0.11193028624400125,2020-03-04
CF0523,GU,LoanRepayment,Inflow,223025.77,<2d,1.0,0.06759479770354637,2023-05-29
CF0524,JE,SecurityMaturity,Outflow,-56274.02,<2d,1.0,0.7258772417137097,2023-04-08
CF0525,KY,DerivativesCF,Inflow,26534.11,<2d,1.0,0.5696228185562767,2023-03-28
CF0526,BM,DerivativesCF,Inflow,141362.15,>1y,0.0,0.7163664768462508,2021-07-17
CF0527,BM,CommitmentDraw,Outflow,-156791.81,8-30d,1.0,0.7767644257732634,2022-01-30
CF0528,KY,SecurityMaturity,Inflow,250191.71,181-365d,0.25,0.8154512273285097,2021-03-05
CF0529,KY,RetailDeposit,Outflow,-8487.36,2-7d,1.0,0.5733235727785748,2021-03-27
CF0530,KY,CommitmentDraw,Outflow,-179255.95,>1y,0.0,0.8733279370319075,2024-05-26
CF0531,BM,SecurityMaturity,Inflow,81274.12,8-30d,1.0,0.39060507923318866,2019-07-23
CF0532,KY,RetailDeposit,Outflow,-233921.24,<2d,1.0,0.32324439403961114,2021-02-14
CF0533,JE,LoanRepayment,Inflow,151499.63,8-30d,1.0,0.18609188717743896,2020-03-28
CF0534,BM,CommitmentDraw,Outflow,-7982.91,8-30d,1.0,0.045644147642379895,2022-12-10
CF0535,GU,DerivativesCF,Inflow,366304.29,<2d,1.0,0.26356382007712165,2023-11-05
CF0536,BM,SecurityMaturity,Outflow,-171586.23,8-30d,1.0,0.13831184490158543,2020-01-08
